# June 2018
# Blast hits and expectation values
# seq_id    start-end e_val
seq_id start_end exp_val
AB176814 1-359 3.09e-31
AY196285 44-372 3.09e-31
AF082007 71-885 3.09e-31
AF082000 71-885 3.09e-31
AF081997 71-885 3.09e-31
AF054559 10-278 3.09e-31
U06508 50-336 3.09e-31
U06507 55-341 3.09e-31
KT779492 58-882 1.11e-30
KT818531 14252-14714 1.11e-30
GQ345200 51-300 1.11e-30
FJ167721 54-426 1.11e-30
AF445756 58-347 1.11e-30
AF445755 58-347 1.11e-30
AB176813 1-235 1.11e-30
AB096814 58-347 1.11e-30
U01319 2-365 1.11e-30
KT224427 10539-11126 3.99e-30
JN800724 14185-14676 3.99e-30
HQ836341 58-549 3.99e-30
HQ836337 58-549 3.99e-30
HQ836336 58-549 3.99e-30
GQ204493 275-421 3.99e-30
FN688346 2-331 3.99e-30
FN688345 2-331 3.99e-30
GU230694 23-658 3.99e-30
AY321636 58-549 3.99e-30
AY708186 315-449 3.99e-30
X95768 1-372 3.99e-30
KX769356 120-736 1.44e-29
KX769250 121-737 1.44e-29
KX756205 41-396 1.44e-29
KX756204 41-396 1.44e-29
KX756203 41-396 1.44e-29
KX756202 41-396 1.44e-29
KX756201 41-396 1.44e-29
KU938395 53-543 1.44e-29
KU938394 53-543 1.44e-29
KU938393 53-543 1.44e-29
KU938392 53-543 1.44e-29
KU938371 53-543 1.44e-29
KU938349 53-543 1.44e-29
KU938348 53-543 1.44e-29
KU938347 53-543 1.44e-29
KU938346 53-543 1.44e-29
KU938345 53-543 1.44e-29
KU938344 53-543 1.44e-29
KU938343 53-543 1.44e-29
KU938342 53-543 1.44e-29
KU938337 53-543 1.44e-29
KU938331 53-543 1.44e-29
KU938330 53-543 1.44e-29
KU938329 53-543 1.44e-29
KU938328 53-543 1.44e-29
KU938327 53-543 1.44e-29
KU938314 53-543 1.44e-29
KU938221 53-543 1.44e-29
KU938220 53-543 1.44e-29
KU938219 53-543 1.44e-29
KU938218 53-543 1.44e-29
KU938217 53-543 1.44e-29
KU938216 53-543 1.44e-29
KU938215 53-543 1.44e-29
KU938214 53-543 1.44e-29
KU938213 53-543 1.44e-29
KU938212 53-543 1.44e-29
KU938211 53-543 1.44e-29
KU938210 53-543 1.44e-29
KU938209 53-543 1.44e-29
KU938208 53-543 1.44e-29
KU938207 53-543 1.44e-29
KU938206 53-543 1.44e-29
KU938205 53-543 1.44e-29
KU938204 53-543 1.44e-29
KU938203 53-543 1.44e-29
KU938202 53-543 1.44e-29
KU938201 53-543 1.44e-29
KU938200 53-543 1.44e-29
KU938199 53-543 1.44e-29
KU938198 53-543 1.44e-29
KU938177 53-543 1.44e-29
KU937991 53-543 1.44e-29
KJ650368 64-1037 1.44e-29
KJ650365 64-1037 1.44e-29
KJ650362 64-1037 1.44e-29
KJ650359 64-1037 1.44e-29
KJ650355 64-1037 1.44e-29
KJ650350 64-1037 1.44e-29
KJ650345 64-1037 1.44e-29
KM374659 13768-14570 1.44e-29
AB503937 75-499 1.44e-29
AB503927 75-499 1.44e-29
AY241900 7-446 1.44e-29
AY196286 44-372 1.44e-29
AF082002 71-885 1.44e-29
AF082001 71-885 1.44e-29
AF081994 71-885 1.44e-29
AF081979 71-885 1.44e-29
KX769248 121-737 5.16e-29
KU954265 6-372 5.16e-29
KU954264 6-372 5.16e-29
KU954263 6-372 5.16e-29
KT818530 14252-14714 5.16e-29
KT818528 14251-15064 5.16e-29
KJ940317 5-278 5.16e-29
JQ083096 62-503 5.16e-29
AY488359 124-738 5.16e-29
AY267364 90-339 5.16e-29
AF445753 58-347 5.16e-29
AY128529 90-423 5.16e-29
MF099543 37-861 1.86e-28
KX769264 1-591 1.86e-28
KU845202 64-330 1.86e-28
KU845201 64-330 1.86e-28
KT023371 13-765 1.86e-28
KM216388 10539-11312 1.86e-28
KJ024154 250-885 1.86e-28
JF728787 58-549 1.86e-28
JN800723 14186-15004 1.86e-28
JN800722 14186-15004 1.86e-28
HQ836338 58-549 1.86e-28
HQ836330 58-876 1.86e-28
HQ836328 58-549 1.86e-28
GQ241438 58-549 1.86e-28
FJ620876 48-416 1.86e-28
EU531774 58-549 1.86e-28
EU531763 58-876 1.86e-28
EU531762 58-549 1.86e-28
EU531752 58-549 1.86e-28
EU154690 30-783 1.86e-28
EU376531 58-549 1.86e-28
DQ285426 61-741 1.86e-28
AF060438 84-372 1.86e-28
AY752375 4-747 1.86e-28
AF002499 64-330 1.86e-28
KX769245 25-641 6.68e-28
KJ650373 64-1037 6.68e-28
KJ650372 64-1037 6.68e-28
KJ650371 64-1037 6.68e-28
KJ650370 64-1037 6.68e-28
KJ650369 64-1037 6.68e-28
KJ650361 64-1037 6.68e-28
KJ650360 64-1037 6.68e-28
KJ650358 64-1037 6.68e-28
KJ650357 64-1037 6.68e-28
KJ650356 64-1037 6.68e-28
KJ650344 64-1037 6.68e-28
KM374640 13768-14570 6.68e-28
KM374634 13768-14570 6.68e-28
KM374632 13768-14570 6.68e-28
KM374631 13768-14570 6.68e-28
KM374628 13768-14570 6.68e-28
KM374627 13768-14570 6.68e-28
KM374626 13768-14570 6.68e-28
KM374623 13768-14570 6.68e-28
KM374621 13768-14570 6.68e-28
KJ940315 12-295 6.68e-28
KJ940314 12-295 6.68e-28
KF951092 13773-14240 6.68e-28
JX624720 3-205 6.68e-28
JX624715 3-205 6.68e-28
AB106851 1-347 6.68e-28
AF081991 71-885 6.68e-28
AF109521 43-314 6.68e-28
AF109499 43-314 6.68e-28
AF102813 70-872 6.68e-28
KU954270 6-372 2.40e-27
KU954268 6-372 2.40e-27
KU954266 6-372 2.40e-27
KT318775 897-156 2.40e-27
GU586664 65-449 2.40e-27
DQ132489 469-226 2.40e-27
AY256648 64-313 2.40e-27
KT023372 130-765 8.64e-27
KR347958 1-459 8.64e-27
KR347938 1-459 8.64e-27
KM374639 13768-14569 8.64e-27
KM816650 88-549 8.64e-27
KJ024153 250-885 8.64e-27
KJ024150 250-885 8.64e-27
KJ024149 250-885 8.64e-27
KJ024146 250-885 8.64e-27
KJ024142 250-885 8.64e-27
KJ456451 741-875 8.64e-27
HQ836339 58-549 8.64e-27
HQ836334 58-549 8.64e-27
HQ836332 58-549 8.64e-27
EU531766 58-549 8.64e-27
EU531750 58-549 8.64e-27
EU531749 58-549 8.64e-27
AY321637 58-549 8.64e-27
AY321635 58-876 8.64e-27
AF002485 46-337 8.64e-27
KX756219 16-371 3.11e-26
KU845206 64-272 3.11e-26
KJ650367 64-1037 3.11e-26
KJ650352 64-1037 3.11e-26
KM374657 13768-14570 3.11e-26
KM374654 13768-14570 3.11e-26
KM374648 13768-14570 3.11e-26
KM374644 13768-14570 3.11e-26
KM374642 13768-14570 3.11e-26
KM374641 13768-14570 3.11e-26
KM374624 13768-14570 3.11e-26
KJ024163 250-470 3.11e-26
JN837657 64-1037 3.11e-26
JN133022 256-404 3.11e-26
EF206314 10529-11313 3.11e-26
DQ502693 41-384 3.11e-26
AY532796 58-341 3.11e-26
AF141225 58-548 3.11e-26
AF232016 86-548 3.11e-26
AF081995 71-885 3.11e-26
AF109519 43-314 3.11e-26
AF109518 43-314 3.11e-26
AF109502 43-314 3.11e-26
AF052939 58-548 3.11e-26
KU938398 81-543 1.12e-25
KU938341 81-543 1.12e-25
KU938340 81-543 1.12e-25
KU938339 81-543 1.12e-25
KU938336 81-543 1.12e-25
KU938334 81-543 1.12e-25
KU938326 81-543 1.12e-25
KU938319 81-543 1.12e-25
KU938197 81-543 1.12e-25
KU938196 81-543 1.12e-25
KU938195 81-543 1.12e-25
KU938194 81-543 1.12e-25
KU938193 81-543 1.12e-25
KU938192 81-543 1.12e-25
KU938191 81-543 1.12e-25
KU938190 81-543 1.12e-25
KU938189 81-543 1.12e-25
KU938188 81-543 1.12e-25
KU938187 81-543 1.12e-25
KU938186 81-543 1.12e-25
KU938185 81-543 1.12e-25
KU938184 81-543 1.12e-25
KU938183 81-543 1.12e-25
KU938182 81-543 1.12e-25
KU938181 81-543 1.12e-25
KU938180 81-543 1.12e-25
KU938179 81-543 1.12e-25
KU938178 81-543 1.12e-25
KU938176 81-543 1.12e-25
KU937990 81-543 1.12e-25
KU937989 81-543 1.12e-25
KU937988 81-543 1.12e-25
KU937987 81-543 1.12e-25
KU937986 81-543 1.12e-25
KU937985 81-543 1.12e-25
KU937984 81-543 1.12e-25
KU937983 81-543 1.12e-25
KU937982 81-543 1.12e-25
KU937981 81-543 1.12e-25
KU937980 81-543 1.12e-25
KU937979 81-543 1.12e-25
KU937978 81-543 1.12e-25
KU937977 81-543 1.12e-25
KU937976 81-543 1.12e-25
KU937975 81-543 1.12e-25
KU937974 81-543 1.12e-25
KU937973 81-543 1.12e-25
KU937972 81-543 1.12e-25
KU937971 81-543 1.12e-25
KU937970 81-543 1.12e-25
KU937969 81-543 1.12e-25
KU937968 81-543 1.12e-25
KU937967 81-543 1.12e-25
KU937966 81-543 1.12e-25
KU937965 81-543 1.12e-25
KU937964 81-543 1.12e-25
KT318777 897-156 1.12e-25
KT818527 14252-14714 1.12e-25
HG003310 14207-14687 1.12e-25
GU230709 416-539 1.12e-25
GU586662 65-449 1.12e-25
EU116557 749-875 1.12e-25
EF592228 96-559 1.12e-25
AM904640 1-778 1.12e-25
AM904620 1-778 1.12e-25
AY263609 58-234 1.12e-25
AF264187 1-272 1.12e-25
AF264184 1-272 1.12e-25
AF346390 63-675 1.12e-25
KR347961 1-459 4.02e-25
EU531767 58-549 4.02e-25
EU531764 58-549 4.02e-25
DQ663653 31-825 4.02e-25
AY228066 597-731 4.02e-25
U41772 64-330 4.02e-25
KT966735 14437-15410 1.45e-24
KP200776 189-478 1.45e-24
KP200775 189-478 1.45e-24
KJ650364 64-1037 1.45e-24
KJ650363 64-1037 1.45e-24
KJ024159 250-470 1.45e-24
KJ024156 250-470 1.45e-24
KJ024143 250-470 1.45e-24
KJ024141 250-470 1.45e-24
JQ324041 70-695 1.45e-24
JX624717 3-205 1.45e-24
FJ687482 40-203 1.45e-24
DQ502695 41-384 1.45e-24
DQ502610 41-384 1.45e-24
AF279704 651-787 1.45e-24
KT696362 89-338 5.20e-24
KT318765 897-156 5.20e-24
GU586663 65-449 5.20e-24
AB372033 68-401 5.20e-24
AF264188 1-272 5.20e-24
AF264185 1-272 5.20e-24
KP636801 14387-14521 1.87e-23
KP273832 14386-14520 1.87e-23
FJ498967 81-215 1.87e-23
DQ986459 58-549 1.87e-23
KX769352 613-737 6.73e-23
KX769247 447-571 6.73e-23
KX769246 415-539 6.73e-23
KX388474 14440-14573 6.73e-23
KT962263 610-731 6.73e-23
KT373848 14439-14572 6.73e-23
KF790609 86-468 6.73e-23
KF790607 86-468 6.73e-23
JQ323998 562-695 6.73e-23
JQ323981 562-695 6.73e-23
JQ323976 562-695 6.73e-23
JQ323964 562-695 6.73e-23
JQ323962 562-695 6.73e-23
JQ323955 562-695 6.73e-23
JQ323953 562-695 6.73e-23
JQ323942 562-695 6.73e-23
JQ323940 562-695 6.73e-23
JQ323935 562-695 6.73e-23
JQ323933 562-695 6.73e-23
JQ323928 562-695 6.73e-23
JQ323921 562-695 6.73e-23
JQ323916 562-695 6.73e-23
JQ323915 562-695 6.73e-23
JQ323914 562-695 6.73e-23
HM185350 607-740 6.73e-23
GU177073 238-362 6.73e-23
AF492732 58-548 6.73e-23
DQ901380 1-434 6.73e-23
AF096619 58-548 6.73e-23
KX519425 897-156 2.42e-22
KX519424 897-156 2.42e-22
KX519422 897-156 2.42e-22
KT696363 89-338 2.42e-22
KM496578 289-580 2.42e-22
FJ183945 188-461 2.42e-22
AF264189 1-272 2.42e-22
AF264186 1-272 2.42e-22
AF264183 1-272 2.42e-22
AY752371 603-737 8.70e-22
KM496582 289-580 3.13e-21
KM496581 289-580 3.13e-21
KM496580 289-580 3.13e-21
KM496577 289-580 3.13e-21
KF411096 395-513 3.13e-21
JQ324056 562-695 3.13e-21
JQ324055 562-695 3.13e-21
JQ324048 562-695 3.13e-21
JQ324046 562-695 3.13e-21
JQ324042 562-695 3.13e-21
JQ323984 562-695 3.13e-21
JQ323965 562-695 3.13e-21
JQ323947 562-695 3.13e-21
JQ323920 562-695 3.13e-21
FJ911523 1-252 3.13e-21
EU251029 215-393 3.13e-21
DQ830854 71-384 3.13e-21
AY239720 718-839 3.13e-21
AY239716 718-839 3.13e-21
AY239690 718-839 3.13e-21
AY239713 721-839 3.13e-21
AY026926 76-302 3.13e-21
AY708172 323-441 3.13e-21
AF347963 630-763 3.13e-21
KC750667 1-457 1.13e-20
JQ916014 68-473 1.13e-20
JQ916013 68-473 1.13e-20
KX369037 14001-14291 4.05e-20
KM611472 15192-15482 4.05e-20
JX092786 340-453 4.05e-20
AY708173 323-436 4.05e-20
AF346389 140-430 4.05e-20
KX388481 14439-14572 1.46e-19
KJ914547 14518-14654 1.46e-19
JX849748 562-695 1.46e-19
JX849745 562-695 1.46e-19
JX849743 327-460 1.46e-19
JQ324036 562-695 1.46e-19
JQ324034 562-695 1.46e-19
JQ324026 562-695 1.46e-19
JQ324023 562-695 1.46e-19
JQ324017 562-695 1.46e-19
JQ324016 562-695 1.46e-19
JQ324012 562-695 1.46e-19
JQ324011 562-695 1.46e-19
JQ324001 562-695 1.46e-19
JQ324000 562-695 1.46e-19
JQ323999 562-695 1.46e-19
JX221710 640-773 1.46e-19
HM185349 607-740 1.46e-19
AY267362 90-339 5.24e-19
LT999978 10461-10940 1.88e-18
KT779493 748-882 1.88e-18
KX375186 2-133 1.88e-18
JQ942340 82-255 1.88e-18
EU483555 1-789 1.88e-18
AF467670 297-395 1.88e-18
KT316467 31-825 6.77e-18
JQ323980 562-695 6.77e-18
AF194285 52-212 6.77e-18
AF194284 58-218 6.77e-18
AF264191 1-92 6.77e-18
AF080288 1-221 6.77e-18
L39208 70-341 6.77e-18
KU130879 49-334 2.44e-17
AY267363 90-423 2.44e-17
KU130932 49-402 8.76e-17
KU130931 49-402 8.76e-17
KU130916 49-402 8.76e-17
KU130915 49-402 8.76e-17
KM112335 14259-14416 3.15e-16
KM112334 14259-14416 3.15e-16
KF411103 395-513 3.15e-16
KF411102 395-513 3.15e-16
JN132888 250-409 3.15e-16
EF104120 3-74 3.15e-16
L39205 70-317 3.15e-16
KU130880 49-334 1.13e-15
JQ937108 46-292 1.13e-15
KU130939 49-402 4.08e-15
KU130938 49-402 4.08e-15
KU130930 49-402 4.08e-15
KU130921 49-402 4.08e-15
KU130920 49-402 4.08e-15
KU130919 49-402 4.08e-15
KU130918 49-402 4.08e-15
KU130917 49-402 4.08e-15
KU130914 49-402 4.08e-15
KU130913 49-402 4.08e-15
KC857911 261-351 4.08e-15
KF415562 180-527 4.08e-15
L39204 70-341 1.47e-14
KP200725 189-462 5.27e-14
AF109498 41-314 5.27e-14
AF109479 41-314 5.27e-14
GU358636 46-162 1.90e-13
FJ183937 188-461 1.90e-13
JQ256996 14905-15014 6.82e-13
GU358652 58-206 6.82e-13
KP200774 189-462 2.45e-12
KP200773 189-462 2.45e-12
KP200772 189-462 2.45e-12
KP200759 189-288 2.45e-12
KP200758 189-288 2.45e-12
KP200757 189-288 2.45e-12
KP200756 189-288 2.45e-12
KP200755 189-288 2.45e-12
KP200754 189-288 2.45e-12
KP200753 189-288 2.45e-12
KP200752 189-288 2.45e-12
KP200751 189-288 2.45e-12
KP200750 189-288 2.45e-12
KP200749 189-288 2.45e-12
KP200748 189-288 2.45e-12
KP200747 189-288 2.45e-12
KP200746 189-288 2.45e-12
KP200745 189-288 2.45e-12
KP200744 189-288 2.45e-12
KP200743 189-288 2.45e-12
KP200742 189-288 2.45e-12
KP200741 189-288 2.45e-12
KP200740 189-462 2.45e-12
KP200739 189-462 2.45e-12
KP200738 189-462 2.45e-12
KP200737 189-462 2.45e-12
KP200736 189-462 2.45e-12
KP200735 189-462 2.45e-12
KP200734 189-462 2.45e-12
KP200731 189-462 2.45e-12
KP200730 189-462 2.45e-12
KP200729 189-462 2.45e-12
KP200728 189-462 2.45e-12
KP200727 189-462 2.45e-12
KP200726 189-462 2.45e-12
KP200724 189-462 2.45e-12
KP200723 189-462 2.45e-12
KP200722 189-462 2.45e-12
KP200721 189-462 2.45e-12
KP200720 189-462 2.45e-12
KP200719 189-462 2.45e-12
KP200718 189-462 2.45e-12
KP200717 189-462 2.45e-12
KP200716 189-462 2.45e-12
KP200715 189-462 2.45e-12
KP200714 189-462 2.45e-12
KP200713 189-462 2.45e-12
KP200712 189-462 2.45e-12
KP200705 189-288 2.45e-12
KP200704 189-288 2.45e-12
KP200703 189-288 2.45e-12
KP200702 189-288 2.45e-12
KP200701 189-288 2.45e-12
KP200700 189-288 2.45e-12
KP200699 189-288 2.45e-12
KP200698 189-288 2.45e-12
FJ183980 175-274 2.45e-12
FJ183976 176-275 2.45e-12
FJ183975 176-275 2.45e-12
FJ183971 188-287 2.45e-12
FJ183970 188-287 2.45e-12
FJ183967 188-287 2.45e-12
FJ183964 179-452 2.45e-12
FJ183962 188-461 2.45e-12
FJ183936 188-287 2.45e-12
FJ183930 188-461 2.45e-12
FJ183923 188-461 2.45e-12
FJ183925 188-461 2.45e-12
FJ183920 188-461 2.45e-12
FJ183918 188-461 2.45e-12
EU479692 188-461 2.45e-12
EU625340 42-315 2.45e-12
AF109497 41-314 2.45e-12
AF109490 41-314 2.45e-12
AF109480 41-314 2.45e-12
AF109473 41-314 2.45e-12
FJ847490 82-189 8.82e-12
AF249750 1-220 8.82e-12
KJ193459 58-167 3.17e-11
